metros2,habitaciones,antigüedad,distancia_centro,numero_pisos,calidad_acabados,precio,zona,tipo
180.07180000213052,2,40,0.34980002456790754,-1.0040545968420103,-0.8330560570007587,156.27818903206344,sur,penthouse
212.2638924310898,3,79,1.6449677135012837,-0.24903603955637832,1.1195749114345768,280.91001341475595,sur,casa
222.65565846864845,2,57,-0.1343087414705478,0.8108082731597821,-1.6624919880356743,227.89810802509265,este,penthouse
215.8933364327644,2,59,-0.17262729994081963,0.8836599374866724,1.3800913541474515,234.1561252102425,sur,penthouse
264.6389433595845,4,26,-0.5805234498047227,0.5885784044206096,0.4446026682201407,232.03477888868036,norte,apartamento
154.53019005030797,3,28,0.9760407193559466,1.399486426972343,-0.20346114108030489,260.38879433948733,sur,apartamento
199.3910742431133,5,23,-1.0560307999666676,-0.2569451251217815,1.2025765052252275,219.12962984166862,sur,casa
204.8495551526577,4,38,-0.2775442563155516,1.2912738390158789,0.9374774925069249,259.28740585990147,oeste,apartamento
172.87293560046194,3,7,-0.2595913513636048,-1.5031429531181062,-0.05429486651781221,133.15822173436246,oeste,apartamento
237.49271965798346,4,43,2.7030275644050836,-0.23066166663970813,-0.8418216318681523,380.2827485036278,oeste,penthouse
71.03434347150912,5,44,0.9944473755089074,0.6460061871145515,-0.7764991404930003,204.33179576154504,sur,penthouse
40.0,3,63,1.360658595838651,-1.308820399119112,1.2389463529394373,130.34564996686518,este,apartamento
233.64243217091018,3,33,-0.14487856194788684,0.043040870850387644,-0.2811254848880863,231.31187796412175,norte,apartamento
261.027054715012,3,28,-1.0962750868952018,-1.4400508825942944,-2.153390113603715,170.44110383157422,sur,apartamento
209.08154576503128,3,44,3.0982994340712575,-0.2581751380314344,-0.23823367505561752,292.3542360065718,este,casa
206.6934308223158,3,28,-0.7380570836613916,0.1812511626020504,0.2063617713254507,193.84116738482257,sur,casa
204.26781854351432,3,42,-0.6083507646793376,0.5925303073177614,-0.037893081716830875,226.76368253364012,norte,casa
210.97654748945627,5,24,-0.41462690057186313,-0.9951739598992374,-1.853018482897569,236.07733181317857,sur,apartamento
138.4322030011638,4,37,-1.0263692076658921,1.23000057271915,1.5905820726178503,215.7410877110653,norte,apartamento
155.5739630544034,4,6,-2.238231233324972,-2.120700152635066,-0.4997301761516306,84.82251117644594,sur,casa
144.63868679789343,5,20,-0.31984752325484395,0.15175799224874037,0.18474057889572446,205.15562855947377,norte,casa
152.6385454808808,3,24,-0.9799255747822445,-1.9573385891339898,0.015682236471624342,113.27050124213154,sur,apartamento
199.39957851728838,2,46,0.697586970339199,-0.8360916702196265,-0.3559740843858328,188.67292568962682,norte,penthouse
195.02193095771986,3,54,0.33855287628591424,-0.9379255765363989,1.0613709648731335,181.00529237978694,oeste,casa
163.27116293007333,2,35,0.8406435489887241,-0.6526239793023909,-2.4238793266289567,188.96465717211188,sur,apartamento
217.30977307314396,5,48,-0.48943944251822213,1.044160877069072,-0.35929209078705954,251.90520203493497,sur,apartamento
283.16026409122554,2,46,0.4200944904518413,0.606850593215671,-0.9263811299815384,283.97126927827117,este,penthouse
64.91486037510981,5,23,0.9817654869915943,-0.32483138350862245,-1.6453987469568918,186.90940898035217,este,apartamento
176.91872887954867,4,64,-0.3427145165267695,-0.8022772692216189,0.17457781283183896,184.88025984968186,norte,apartamento
256.3769109760402,5,39,-1.8316822472060261,-1.0513099116393445,-1.2390527025266425,223.5277641184559,sur,casa
213.07823848443294,1,49,-0.194908280352681,1.1337700968670645,0.19473619471877485,181.93474719360609,norte,casa
157.90031556770776,2,46,0.8389405004696122,-0.6172531865469232,0.7789365035121141,154.09344873471844,oeste,penthouse
96.92681816995226,2,15,-1.7710685530880912,0.47154238041820573,-0.08606969279089306,64.80996762457124,este,penthouse
92.72921979646978,3,41,0.25755039072276437,-0.07444591576616721,2.463242112485286,189.10137303933425,norte,apartamento
236.46515154768815,2,48,0.33385996656853467,1.4313667818311835,1.3289333195354096,247.78098629651691,norte,casa
241.1576946057042,3,34,-0.7179188907476018,-0.23052462518025083,0.48387665118803974,226.98563254966402,este,penthouse
287.7895944136736,3,51,1.4511436077950417,0.9592708260852069,0.18334200573835174,315.45184639537234,sur,penthouse
226.32405246457964,4,42,-0.19068240076334658,0.21743287317972287,0.3649610024662254,258.66158846217473,norte,penthouse
67.81725747905256,3,58,0.26536234939962844,-0.5827586576115821,0.9262154022415924,105.48906095348907,este,apartamento
210.6851496650362,3,50,-0.025554070991445278,1.1727290192593647,-2.8485426206300755,253.96037855436626,sur,casa
239.86060954812342,2,46,0.8635282425215212,0.17146931759039094,-1.1702807063967748,248.68816868930696,oeste,penthouse
232.45292582999437,1,67,0.9163276747024814,0.3464884758979927,-0.13958962815517376,240.30608377865266,este,casa
202.2565073630196,2,48,0.49986412374037137,-1.3993061748019415,0.885231482988991,148.68305925834233,norte,penthouse
249.9481466506603,3,34,-0.19024084441321568,-1.4974466686057486,1.5889403284440828,203.80879053173584,oeste,penthouse
171.46895279400542,2,22,-0.5305011476105275,-0.57581824064468,1.3668742674445247,143.7193358060246,sur,casa
250.95621803422236,4,48,1.0225704320096403,2.439752406339273,0.8534155587803077,340.0819812103877,sur,casa
182.0207918003743,3,41,1.378467355453808,-0.6715122069805457,-1.478546936998799,232.64768555486347,este,casa
228.40865917407294,3,59,-0.22647889190152676,0.3673655068161781,-0.2711236010425688,224.20357377545034,este,apartamento
180.1713139335148,3,22,0.31745326125017514,-0.33286040438251124,0.32159321133923857,198.63283462326422,este,penthouse
175.54134729027385,3,38,2.0236062192296393,0.006799844559997769,1.3728484746765302,226.5538991149321,sur,apartamento
210.85267866481675,3,38,1.277664895788425,-0.5915713888358299,1.09877685198719,271.7071239056158,oeste,casa
134.4942783539139,4,55,1.2004139079444254,-0.6568942789713957,0.7189533106650667,209.30422404839052,sur,penthouse
241.5826750035722,5,51,-1.551512249058929,0.6620518347584732,1.1628385775349859,245.0469184689548,norte,apartamento
133.62230830172774,3,33,0.010352619843380607,-1.3118362323501596,-0.186971302985446,167.21557624341273,sur,penthouse
143.59875390752126,2,37,0.49406391897551966,-2.854626662904391,-0.5380477584901385,97.10388147053247,norte,apartamento
129.34697862484558,2,36,-0.45909031021899177,-0.6946003691631446,0.15805348992013185,114.49385915851039,oeste,casa
230.7938408363657,4,51,1.158595579007404,-0.8206823183517105,1.8967929826539474,258.0207875633916,este,apartamento
194.75331231948368,3,34,-2.081929407883722,1.6964563682900382,0.39913611435207086,164.42798967895078,este,penthouse
137.4252440680744,4,34,-0.06267909727317188,0.9551423205012383,-0.7928728322623442,221.44999354567653,sur,penthouse
246.4765617642503,5,26,-1.3358624041686133,0.7241365593144973,0.6989196850807888,251.31384116780674,este,penthouse
202.42400540783635,3,42,0.57707212718054,-0.2030453860429927,-0.15567723539207948,232.21489891292816,oeste,penthouse
132.66247466630773,3,77,-0.33130838318332273,-0.6122367345077503,1.2446795807367868,120.04058078630631,este,casa
249.35526345658747,3,30,-0.4684961133603157,-0.758765257935375,0.07569494000509344,210.64475179262362,sur,apartamento
191.6309217640241,4,47,-0.6862791357550845,-1.4326712897396527,0.8199252526352343,174.52338152305623,oeste,casa
144.4193400344114,3,14,2.1898029332176723,-0.8082982853551515,-0.525755021680761,241.23651701577097,norte,casa
261.22025141785065,4,51,-0.7811563781311142,-0.2598001407675125,-1.4162270557926455,249.48584636905056,sur,casa
132.85826534172395,4,48,-0.3609661658190799,1.159329803364248,-0.3095464393139903,189.5306360489825,norte,penthouse
62.303387085481106,4,23,0.9495541354413237,-1.4848979684499035,-0.22476540189268354,154.9429464735404,oeste,penthouse
127.97246198551808,3,53,-0.9944285217997922,0.249548189598077,0.796701927070742,131.20188104640133,sur,penthouse
273.21612108394527,4,37,-0.23093453020867796,0.6962063648134184,-1.1065259087416703,297.3893775978402,sur,apartamento
193.35687050843197,3,35,0.6327818661062848,2.270692857804396,-0.8498443694647918,288.0352951783559,oeste,penthouse
95.93532088622715,4,32,2.169936588080543,-1.423682636883923,-0.31823752774262026,218.18882089385767,este,apartamento
209.3292043801375,3,68,-0.27999330187447974,-1.2790307362197864,0.570507208354516,182.93919174400762,sur,penthouse
157.36628761977738,3,27,-0.8220760118279274,-1.2192844665221938,-0.009844808650383004,123.5749964817366,sur,penthouse
132.41105129951677,4,39,0.16865467196672768,0.44194064956940904,0.018849622944847662,210.25809771567322,norte,casa
202.20615865636205,3,34,-1.3044695005048532,0.6696725488300385,-1.0592135218889516,150.07120377924068,este,casa
212.77671977022527,3,42,0.9826831427699412,-1.4000707231830092,-0.7281719009698155,223.21414413756366,norte,casa
167.13588829342572,3,23,1.2960630617813962,-1.1071568168024517,0.5913492417584003,219.55508581590126,norte,apartamento
142.13877392550302,4,45,-0.4536363875916828,1.7262265456356325,1.261519252535516,195.9492389070683,este,apartamento
225.36654047695254,4,42,-0.5800163326536847,-1.1564158167438567,0.3873714806329899,187.75317085267403,este,penthouse
117.92811383166442,3,20,0.6373246830230725,1.6163000427219165,-0.22938233185546722,228.89839210817524,oeste,apartamento
191.2245098648968,5,38,-0.8692869869886438,-0.010867137034972144,-1.1301787294846835,236.05743630715037,este,penthouse
108.9004699315088,4,35,0.2671266510114834,0.5087250232299338,0.14679301198554937,206.0882791763853,sur,apartamento
166.50098160432094,5,46,-0.411024936503173,1.0216229840730389,-1.2756826599957316,237.8525642017265,este,apartamento
138.01671717205792,4,45,1.259233239786799,1.1464408704007276,-0.22747625995340778,265.62600848441525,oeste,apartamento
190.69887079101878,5,28,0.8712972974572442,-1.3459796802467485,-0.6777449705248515,229.10996782217472,oeste,casa
166.97141191446985,3,29,1.040430892644839,-1.9550487703182828,1.7311696317672995,183.2763483847544,oeste,apartamento
288.64037102966273,3,42,-0.24606248812994858,-0.8432465953161917,0.5514853760404675,238.74637705388207,este,casa
196.32374088293577,3,25,-1.0212328171307132,0.7083564472993533,0.8724573282801447,185.49274356854207,este,casa
63.470364248488906,3,44,0.04351466864346608,0.5581395145185063,-1.151014083619507,114.87692802810649,norte,apartamento
153.54226699376358,2,41,-0.5816809139486437,-1.0147567306928669,-0.7699732310586418,123.85416484416928,norte,penthouse
160.55066549174273,3,44,-1.2922626951056186,0.6897078052451944,-0.234407800316322,163.76662111036276,sur,penthouse
198.80627525663814,2,59,2.218780233448134,-0.1590452104000513,-1.167779551267935,244.96143093513726,norte,penthouse
206.55014123401378,4,49,-0.7341737987784958,0.08199555641356042,0.7890566873755189,194.08506752890924,sur,apartamento
205.92346541480183,4,46,0.2525688459966235,1.3845320475939062,1.3462257562027482,293.8802474952413,oeste,penthouse
235.54974478791576,3,57,-1.2719190011127228,0.2113965674706589,1.292745289518207,201.78314887265822,norte,casa
137.2879979496621,2,43,-1.6929568141953855,-0.09833962679474989,1.3920022863445993,87.17419492960158,este,penthouse
200.66559858890002,4,28,0.04128745558743938,1.0371588986582432,0.13592456721834797,248.5888390646013,norte,apartamento
132.177692754515,1,44,-0.024232833869692147,1.2024512479830722,0.29156367668197275,124.42506701417881,sur,penthouse
192.33689845612005,3,46,-0.38817681854122876,0.1704162223754877,1.1906462747863413,206.72289884118197,norte,casa
154.81784717796629,3,31,0.043602446372453724,1.695051040430753,-1.3200225112207058,217.6534406744661,oeste,apartamento
184.3540435936861,4,42,0.3885786045309641,2.4929995174327906,-0.09888965319114267,306.27733356093654,este,penthouse
161.282121361791,4,47,0.3483417392461269,-0.8978300664256293,2.0750650393485417,209.2690288752358,sur,apartamento
226.35657474018475,4,42,1.1815677164191463,2.343654052812625,-0.14152575336694828,307.0816842817222,este,apartamento
149.8125269319377,3,40,0.6218099622171964,-1.5702247198904564,0.620672097550678,166.27153509373264,este,apartamento
212.71165680015162,3,23,1.3254321090950785,-1.4068150094975382,0.21853404241094568,252.49776935351386,sur,penthouse
153.68838359353887,4,26,0.9694572005267368,0.42719436187168486,0.9191541736100015,239.74979715261054,este,apartamento
228.67904066367294,3,64,0.11327041053776446,-1.4382779783173667,1.0800480657146485,189.41581912607793,este,penthouse
137.23832072754837,4,28,0.918316606002313,-1.570500603623177,-0.2246331499970246,172.2931732474355,norte,casa
142.57021011678458,3,43,0.6654168236917787,1.9412174364637491,0.6464895377257707,240.18071958776565,este,penthouse
118.12896882340432,2,25,-0.9933586995819507,-1.0158788269899783,0.15946250680412918,58.526011626656185,este,casa
223.30876731770073,3,47,0.20965941527462578,-0.49163618563204736,0.5054701591666269,207.57429764233936,este,penthouse
195.79613437044767,3,13,-0.1131280525157404,-1.2992163634458243,1.1945922205137307,158.58466457746886,este,apartamento
247.41308841437416,4,34,-0.30803428418574125,0.7796605322693398,-0.20922187374452778,312.1631378473955,sur,penthouse
256.66273221822473,4,38,-0.0036025390905684044,-1.1583646891925428,0.02688583899453078,240.95075629028804,oeste,apartamento
208.51137029420434,4,60,-1.111457956937032,0.24650477843200488,-1.0150941918278686,229.85145817937195,norte,casa
293.6646081346421,3,47,0.7466113646021572,0.3255778167870701,-0.5292010098115129,322.22245279946765,este,penthouse
200.11643361675473,3,47,-0.501784192811532,-1.3724655478841008,-0.5336003064391669,155.145975517192,este,apartamento
256.61285283175835,3,61,-0.26940683444455776,0.7175422557959623,-1.3801014582148914,240.4841661040166,sur,casa
212.80514921747638,4,17,0.868772500590771,-1.1863364271098544,0.09297924652940966,219.28761651719108,oeste,casa
237.1503223121607,4,21,-0.6671890847775054,-0.732968899123759,-0.5393050144632704,221.52824403147014,este,penthouse
158.78854370593507,3,43,0.01843393306539316,0.34758170536167105,-0.978372777615032,170.6587396930617,sur,casa
247.7524992205559,3,67,1.0495527153193351,-0.535235211560568,-0.6891878180895679,268.26992477438694,norte,apartamento
162.72267795168779,3,59,-0.7790927393767005,0.20323595458603103,0.605606232631313,198.4296168050032,norte,casa
118.161255868264,4,40,1.1801281737415277,1.144293068559939,-0.5509818035382495,270.2249065651664,este,casa
196.54047634624902,3,46,1.0287689914234805,0.5016850451687882,0.20165290512925463,259.9105513480165,este,apartamento
201.48042048900822,4,40,1.188913371474643,0.7083038472010638,-0.8818746512277178,300.662394739474,oeste,casa
147.6318560193867,4,52,-0.952316380738797,-0.6769951384585313,0.4512253193185082,141.75263228288537,oeste,casa
287.98723209023103,3,50,0.6779258713392691,-0.48791140814570266,0.2992925804064919,271.0997051806335,este,casa
242.70108316591867,3,36,0.6835693232004776,-1.3659557112005343,0.14338846734225108,243.72152422885625,sur,casa
207.72787749284993,4,47,-1.3510743662080213,-1.3224579567435701,-0.25495579355369785,176.2213571185164,oeste,apartamento
138.526709700529,3,48,-0.34254920085776497,0.1704637709965709,0.15697296096843422,186.69014830595341,este,casa
220.73620532188198,3,30,-0.7459421264756013,-0.6615414425152919,-0.6116337366945591,148.24273854304,oeste,apartamento
200.03896003499406,4,61,-0.06413834659299254,0.3287624103034804,0.45353430151397983,217.48127984162963,este,casa
188.69294356033916,4,52,-0.0626482221218215,0.2412402484067293,-1.0506233218278012,219.46318371411,norte,casa
155.62207516165756,4,65,-1.3386057997232488,0.6929186230316111,-0.7666565877833479,208.70315407718408,este,casa
180.76864624111894,1,43,0.02620475277403566,-0.30356432526591504,-0.4884760801103597,133.6196686498435,norte,casa
265.0590641645304,2,57,0.6336610247740587,-0.6981996746110497,-0.2243189708781048,230.3922870587616,oeste,apartamento
164.07983001155725,3,23,-0.6117690909052854,-0.03703679704841202,-0.08310557262869477,154.67478607398726,este,apartamento
149.629579110027,4,49,-0.5353350870162231,0.35845361820962024,1.8486088332964115,205.2292499749196,oeste,apartamento
200.1695807857798,3,32,0.3436182895684614,-1.763040155362734,0.6116762888408679,185.7735448899891,norte,penthouse
143.0522195384183,3,54,0.1386451837100845,-1.0861262991814098,-0.25628082425157245,182.4625131558717,este,casa
241.20155993361948,3,41,-0.18315047105329468,-0.35667313417987123,0.05119790188108534,213.35306227552715,oeste,casa
228.13933135472587,3,39,1.0338810549242086,-0.4074601072916016,-0.21138422981796898,289.71141305208147,norte,apartamento
100.70006180993634,3,49,0.6441237678501087,0.08198881382471937,0.166655817359844,172.75606598648687,oeste,penthouse
224.91889049259953,3,24,-0.5501152829365389,-0.14702542343084998,-0.5321685631271895,206.57857149943794,sur,casa
234.8707315281107,4,31,0.732829081821745,-1.2742321190767951,-0.14152963733784743,235.82386307796355,norte,apartamento
219.74080232884373,3,42,0.7276295436369798,0.05194588580729943,-1.9982006845321076,258.5240411697108,norte,casa
192.94081381796306,4,29,0.21409374413020396,-1.245738778711988,0.1537251059455279,211.33741266415944,norte,casa
182.30252009460375,2,40,-0.2788833941507565,0.8451579711843216,1.7041055162554912,159.55255582294228,este,apartamento
251.84346026272,2,48,0.7910319470430469,-0.9093874547947389,2.1904556258099785,226.69534362416485,este,apartamento
133.34548253018323,4,38,0.6256673477650062,-0.8571575564162826,0.714000494092092,161.82681086904552,este,casa
180.07988200788097,3,48,0.24938368371075526,1.5774532797634744,0.1866091231563581,246.52746691477282,sur,casa
151.73455819473628,2,40,-0.47579544400490115,-0.8261119917145421,-1.6846675772263868,104.70709842400746,sur,apartamento
134.59496115055276,2,66,-0.3649527295428853,-0.8392096673390064,-1.1032083657216831,93.21197598443796,norte,casa
170.02528129984708,4,36,-0.13851224460722475,-0.42389004232235256,-1.3410647133015687,207.8878914503345,sur,casa
199.36775699113105,3,57,0.6594512411136115,-0.803948414727481,-0.8744356483399182,201.9393506548651,oeste,apartamento
222.50635201687237,3,48,-0.2789629303318085,-0.2797601684958344,0.9681846605328611,203.67689386714417,norte,casa
227.53541895986865,3,44,0.6295295842218108,-0.8043157596599924,0.820344012612456,208.01439013579005,norte,casa
217.2295164957783,4,18,1.235782191822154,-1.0710536796490489,0.31965182591897723,245.20263653339174,oeste,penthouse
259.094409671827,4,46,-0.33513778117145177,0.34233783448962146,0.4632885301181062,259.3817243833913,norte,apartamento
45.39027773166765,3,28,0.8419836954521269,-0.36920720044744615,-1.6312758154609455,115.94147628259836,sur,penthouse
225.2875741276814,2,33,-0.04282338131157488,0.058022734808395225,0.21128369227947272,171.18471273334382,este,penthouse
177.06149216718998,3,30,0.6276062975618311,-0.2795074632965335,-0.014098965906671578,222.58630784551562,oeste,penthouse
264.5105434646563,4,50,1.1834936668899279,-1.1780408673763807,1.78179890877106,284.23724830019336,sur,casa
146.07440640436428,4,13,0.8567024802425557,1.6773770878054892,-1.1941894010922893,268.9720352052821,oeste,casa
232.63566498147642,3,31,0.6647027453331099,-0.552920837367302,-0.7597031174802871,232.4541419505064,oeste,penthouse
182.4287918052565,3,41,-1.8070413949318163,-0.27484530066979224,-0.927553330811728,122.29635714332215,norte,penthouse
266.0536012247654,3,49,-0.5955349351838592,0.9005330773315916,-1.1536922813398585,268.17059600637253,norte,penthouse
274.27043059184246,4,30,-1.5859833122379583,-1.879924385139045,0.5346290861224353,170.69086935988662,sur,casa
158.0322881767415,3,26,1.7349365758368085,-0.8567720938267928,-0.39568071175626385,227.1349736481359,oeste,penthouse
218.63000612125106,3,47,0.33198033056901455,0.1904996797790664,-0.2595466775839172,231.19434241849854,norte,penthouse
153.91571939992355,4,51,0.7250957868479971,0.5161782871149584,0.7542913298135743,229.3862253003793,norte,apartamento
199.4015251809825,3,44,1.0857863249393471,0.09798315347089544,-0.3431922754974105,255.72193127491687,oeste,apartamento
140.6013254642653,4,31,-1.0623037137261049,0.4735924306351816,-0.3220615162056756,194.45095997540938,sur,casa
189.7175638418687,4,65,-0.4070363129267805,0.6863184569567008,-1.5642416117110514,220.72890723514254,sur,apartamento
210.07649687003948,4,39,-0.7165734884241052,0.8095944359718859,0.6025802679783409,241.69167325401148,oeste,apartamento
177.46219245547454,2,34,1.090861670603698,-0.4629395120252583,0.4936548476431509,228.767429115036,sur,apartamento
201.53104291182433,3,18,1.223083067095325,-0.25885440036983165,0.2700573583914221,240.71864529946905,norte,casa
183.99829803496155,2,51,-0.6017066122293969,1.8522781845089378,-1.2208436499710222,192.17425642396088,oeste,apartamento
150.70977696795188,2,18,1.9011906857530074,-0.060660813814620775,-1.5841359430054898,189.40915328543397,norte,casa
126.69638481444059,4,60,-0.9393353938187543,-0.14408755572161547,1.2187618516973167,138.47173174939354,este,penthouse
213.39709509426785,4,63,-0.4288479256060734,0.4158368362860605,0.5061576554607123,221.99389639649687,este,apartamento
172.2358645349023,3,40,1.0302834540318422,0.23878915902651351,-0.03722223650984159,222.0434013482802,sur,casa
109.84404592883628,4,36,-2.1523835446091804,0.8764556455029355,-0.2116669819311769,146.62343730255762,este,apartamento
176.2074693515587,1,61,-0.8937460190837143,-0.3879649689074522,-0.9013756798971745,109.22012890179082,norte,penthouse
104.71330396324434,4,38,0.012499321907250335,2.8684030556667683,0.7719201548366751,234.10941615260904,este,casa
196.99208062776165,2,45,-0.9519184600222356,0.07748051851886253,-0.15525904882474875,140.1156188571983,norte,casa
173.2385643262576,3,29,1.186734620177331,1.4363354057059785,1.1727568452674448,256.5537946790075,sur,casa
173.34109908894266,4,46,0.5964411375817527,-0.6342858476894031,0.2668183962954019,220.83230204577706,sur,penthouse
176.22083914479896,4,41,-0.10325476014904739,-1.6431888111541673,0.23070090571868349,183.53044665823592,norte,penthouse
165.48829663938054,3,39,1.7110288091907877,0.5239605120767348,0.6127907415832897,237.94879733946757,este,penthouse
189.29129611728854,4,30,0.3241663524884421,-0.13014305436768459,2.0923872756854602,242.4162603244032,sur,casa
170.5157720932313,4,32,-0.7184072655691974,0.8949243769444413,0.27899416222380197,207.00850759155017,oeste,penthouse
141.35448041442507,3,26,0.40373009033660945,-0.024195606390916165,1.1876793884615637,186.85020238557402,sur,apartamento
241.84674625746584,3,35,-1.7258067287905967,-0.6775646523356551,0.4620608932518965,159.25865889522044,este,penthouse
203.44291495337697,3,40,1.0602099074988798,2.7596600389110777,-1.7690759048891183,299.86062185337494,oeste,casa
262.89176444666094,2,44,0.6387302220291846,-1.1430049127304835,-0.7542758500193579,217.0502831752057,este,apartamento
203.5465787607917,3,46,0.8567374214704584,0.3980482165092625,-0.26175829022109454,248.58558715275439,norte,penthouse
161.02260718154798,4,25,-0.01383774609423725,-0.6897277740641738,0.8132051867479773,197.0972679140497,oeste,apartamento
233.83659162816394,4,61,-0.6410812665383554,0.6590543439134197,0.415826629455343,243.13072623458555,este,apartamento
109.7936211731506,3,50,0.06699071722487192,0.5159392177040995,-1.2542894231692494,162.04033427462778,oeste,casa
187.92009043921252,2,45,-1.2681368049753126,-0.16825913448754154,-1.0471575686902646,107.90470441505246,este,apartamento
245.93813945577736,2,47,-0.7955570679408823,0.4243939378610126,-2.4932708203300775,184.5789288328698,oeste,apartamento
199.37068298278663,4,51,-0.221253623585772,-0.27681329988892067,-0.5830774385689385,236.10614574777688,este,casa
199.53838640901878,4,51,-0.718444221252436,-0.21344715171184725,-0.1599385299634271,207.15534874121676,norte,casa
155.51930696206006,3,24,-1.2445425000847228,0.23286808742689824,0.43221669075925395,101.58525236318485,oeste,casa
80.56662967796152,4,34,1.1070806692869728,-0.12038116395359824,-0.09053328230416077,182.28258668923053,oeste,apartamento
202.2550964750048,3,30,0.6386601686431024,1.0581183250871502,-0.712220763649051,239.49850050693297,oeste,apartamento
273.1050283908294,2,21,0.650201177958661,-0.09917586377938291,-0.6919080698812444,276.7424046946329,oeste,apartamento
149.53009719633803,5,50,0.20232879642280202,1.631856899089109,0.5530400858523584,281.40818717179116,norte,casa
118.88024255227957,3,16,1.1947628618769377,0.8946471875738723,0.04693490206036963,230.3932690172617,oeste,penthouse
144.0805732235073,2,35,0.47323762457354485,-0.07282891265687277,0.8563987943234723,167.0045259400595,sur,apartamento
143.52661547519526,4,33,0.4933179008808892,0.1848361236948739,0.12200981464536144,215.8655226546123,norte,penthouse
213.8053576244513,3,33,2.571995317494969,-2.2494324542007638,-0.6197721282538776,267.52016633149424,sur,casa
208.6284448742943,3,41,0.8903831635197862,0.5752050161065663,-0.6603211394734471,253.8984487630297,oeste,apartamento
188.89185975505768,3,33,0.9653974845911707,1.2361307218062179,-0.31607285602704976,259.2721219413116,este,penthouse
145.585606151008,2,67,-0.8319549174944512,-0.6382827265284942,1.3313390619884031,99.77314753192387,sur,apartamento
193.72646246189572,4,7,0.9751976297824297,0.5010941699398452,0.6778753195309076,282.60750124436197,oeste,apartamento
262.84289205175355,2,35,-0.2525681513931603,-1.2477831819648495,0.13074057728609134,175.71262557794185,sur,apartamento
